country,port,year,month,price_euro_kg,volume_sold_kg,wind_m_s
Italy,IT - Caorle,2013,3,1.275,2248.5,3.841663162
Italy,IT - Caorle,2014,6,1.22,3030,2.608324106
Italy,IT - Caorle,2016,1,1.76,4072,2.88115969
Italy,IT - Caorle,2014,9,1.42,1190,2.366198167
Italy,IT - Caorle,2013,10,0.87,1011.51,2.704375207
Italy,IT - Caorle,2019,5,1.24,5511,3.647581776
Italy,IT - Caorle,2019,1,3.5599999,646.79999,3.453891902
Italy,IT - Caorle,2017,1,2.1600001,1206.4,3.731763297
Italy,IT - Caorle,2017,10,0.97000003,2187,2.413827118
Italy,IT - Caorle,2013,2,1.04,2302.5,3.43615912
Italy,IT - Caorle,2015,12,1.45,9634.5,1.884423216
Italy,IT - Caorle,2013,9,0.88,1323,2.495573624
Italy,IT - Caorle,2013,1,0.94999999,2374.5,3.227854747
Italy,IT - Caorle,2014,10,1.8200001,538,2.634294672
Italy,IT - Caorle,2016,4,1.8200001,4196.7998,3.654383824
Italy,IT - Caorle,2017,4,1.3099999,4648.5,3.536255994
Italy,IT - Caorle,2014,1,1.21,6434,2.943909722
Italy,IT - Caorle,2017,2,2.05,2521,2.893849613
Italy,IT - Caorle,2016,5,1.08,10305,3.317323274
Italy,IT - Caorle,2018,3,1.79,2977.2,3.908044703
Italy,IT - Caorle,2018,10,1.9400001,306,4.061633398
Italy,IT - Caorle,2016,3,2.26,3855,4.058876081
Italy,IT - Caorle,2016,6,1.2,5076,2.90337915
Italy,IT - Caorle,2017,6,1.45,3058,3.009961367
Italy,IT - Caorle,2018,11,1.4400001,222,3.741473256
Italy,IT - Caorle,2018,4,1.37,3760.05,3.04817432
Italy,IT - Caorle,2015,7,0.97000003,4944,3.073441763
Italy,IT - Caorle,2017,11,1.76,457.5,3.652951173
Italy,IT - Caorle,2013,6,1,4193.2998,2.284466213
Italy,IT - Caorle,2014,2,1.4299999,3307.3,3.308126652
Italy,IT - Caorle,2017,3,1.66,6390.5,2.514075154
Italy,IT - Caorle,2015,2,1.97,3768,4.197914119
Italy,IT - Caorle,2018,2,2.6400001,714.59998,5.418392449
Italy,IT - Caorle,2017,7,1.38,3882,2.900571889
Italy,IT - Caorle,2018,5,1.53,4091.5,7.504783489
Italy,IT - Caorle,2016,11,1.27,844.70001,3.221517207
Italy,IT - Caorle,2013,11,0.89999998,991,4.050408657
Italy,IT - Caorle,2014,12,1.1900001,2812,3.175179223
Italy,IT - Caorle,2017,9,1.86,677,3.650330116
Italy,IT - Caorle,2018,12,2.75,655,2.866795653
Italy,IT - Caorle,2013,7,0.97000003,3137.1001,2.243822096
Italy,IT - Caorle,2014,7,1.58,2182,2.267195474
Italy,IT - Caorle,2015,11,0.81999999,3858,2.604333898
Italy,IT - Caorle,2018,6,1.6900001,2022,2.956711531
Italy,IT - Caorle,2015,6,0.87,6755,3.191954944
Italy,IT - Caorle,2016,12,1.39,3300.5,2.458953541
Italy,IT - Cattolica,2014,10,0.67000002,26544,2.731089824
Italy,IT - Cattolica,2013,7,0.86000001,34540,2.192746653
Italy,IT - Cattolica,2018,5,0.62,89760,7.084490458
Italy,IT - Cattolica,2018,7,0.49000001,81060,2.314177547
Italy,IT - Cattolica,2016,10,2.1900001,30055,2.564579519
Italy,IT - Cattolica,2015,1,1.24,50130,3.829353674
Italy,IT - Cattolica,2014,7,0.77999997,28737.1,2.254622267
Italy,IT - Cattolica,2017,6,0.61000001,36202,2.578560193
Italy,IT - Cattolica,2017,9,0.61000001,19520,2.828047817
Italy,IT - Cattolica,2017,5,0.54000002,40464,2.653985715
Italy,IT - Cattolica,2015,10,0.57999998,22664,3.669432439
Italy,IT - Cattolica,2015,4,0.67000002,47863.602,3.55652002
Italy,IT - Cattolica,2016,7,0.69,51792,2.184224893
Italy,IT - Cattolica,2015,6,0.62,7219.6001,2.7050396
Italy,IT - Cattolica,2013,11,0.81999999,15910,3.987218069
Italy,IT - Cattolica,2017,3,6.8200002,40452,3.304641189
Italy,IT - Cattolica,2019,1,1.03,41662,2.986318939
Italy,IT - Cattolica,2014,12,0.72000003,26794,3.071202046
Italy,IT - Cattolica,2017,12,0.69,5250,3.390911797
Italy,IT - Cattolica,2019,2,0.80000001,72844.398,3.451260219
Italy,IT - Cattolica,2013,1,0.70999998,17920,3.256556718
Italy,IT - Cattolica,2014,8,1.4299999,6746.8999,2.424128536
Italy,IT - Cattolica,2016,2,0.66000003,79221.898,4.253178655
Italy,IT - Cattolica,2015,3,0.85000002,49815,4.497078634
Italy,IT - Cattolica,2015,2,0.88,38150,3.404486493
Italy,IT - Cattolica,2015,8,1.2,25333,2.455883043
Italy,IT - Cattolica,2018,9,0.47,71940,2.261879992
Italy,IT - Cattolica,2013,2,0.86000001,15112,3.011801965
Italy,IT - Cattolica,2016,5,0.58999997,18936,3.024322386
Italy,IT - Cattolica,2013,3,0.79000002,41920.398,4.179496428
Italy,IT - Cattolica,2014,1,0.88,32323,2.796018984
Italy,IT - Cattolica,2017,11,0.64999998,14308,2.871497357
Italy,IT - Cattolica,2017,4,0.61000001,22464,2.955661142
Italy,IT - Cattolica,2017,1,1.13,31452,4.001579049
Italy,IT - Cattolica,2017,10,0.58999997,41352,2.131122448
Italy,IT - Cattolica,2019,4,0.46000001,85380,2.792646896
Italy,IT - Cattolica,2015,7,0.80000001,37275.199,2.264134823
Italy,IT - Cattolica,2016,8,0.86000001,22946.199,3.047109764
Italy,IT - Cattolica,2018,4,0.67000002,76897.922,2.529983469
Italy,IT - Cattolica,2016,6,0.52999997,14875,2.213798693
Italy,IT - Cattolica,2013,10,0.98000002,20832,2.227396766
Italy,IT - Cattolica,2013,6,0.55000001,25773.9,1.997864536
Italy,IT - Cattolica,2018,12,0.47999999,7360,2.259752818
Italy,IT - Cattolica,2013,4,0.5,33002,2.994336257
Italy,IT - Cattolica,2019,5,0.49000001,80111,3.244097901
Italy,IT - Cattolica,2013,9,0.63999999,22045,2.365054716
Italy,IT - Cattolica,2016,1,0.81,75047,3.422204722
Italy,IT - Cattolica,2018,6,0.62,70854,2.697759573
Italy,IT - Cattolica,2017,7,5.5599999,32415.9,2.59806577
Italy,IT - Cattolica,2015,5,1.1,21.799999,3.082449319
Italy,IT - Cattolica,2013,12,1.03,10912.3,2.528977979
Italy,IT - Cattolica,2018,1,1.48,11556,2.492213446
Italy,IT - Cattolica,2018,3,0.87,64737.199,3.741328118
Italy,IT - Cattolica,2017,8,0.01,2046.2,2.52754243
Italy,IT - Cattolica,2014,5,0.85000002,21398.801,2.332771829
Italy,IT - Cattolica,2015,12,2.6800001,44601,1.514849543
Italy,IT - Cattolica,2017,2,0.69,28416,3.224311245
Italy,IT - Cattolica,2016,11,0.63999999,29841,3.074309357
Italy,IT - Cattolica,2013,8,0.66000003,10272,2.285437202
Italy,IT - Cattolica,2016,12,0.77999997,63622,2.077491881
Italy,IT - Cattolica,2019,3,0.62,82074.898,3.366019047
Italy,IT - Cattolica,2014,11,0.69,22516,2.27077949
Italy,IT - Cattolica,2016,3,0.62,48791,4.362155767
Italy,IT - Cattolica,2014,6,0.72000003,27246,2.422171128
Italy,IT - Cattolica,2014,3,0.70999998,58404,3.357821563
Italy,IT - Cattolica,2018,10,0.47999999,87188,3.349653411
Italy,IT - Cattolica,2014,2,0.82999998,21932.9,3.282664762
Italy,IT - Cattolica,2013,5,0.55000001,25229,2.725090392
Italy,IT - Cattolica,2015,11,0.61000001,41596,2.694797817
Italy,IT - Cattolica,2016,4,0.62,30374,3.454534869
Italy,IT - Cattolica,2014,4,0.75,23692.5,2.673083519
Italy,IT - Cattolica,2018,11,0.47999999,47300,2.543987771
Italy,IT - Cattolica,2016,9,0.54000002,5508,2.801010457
Italy,IT - Cattolica,2019,6,0.56999999,120023.2,2.31031124
Italy,IT - Cattolica,2018,8,1.52,13.2,2.554002925
Italy,IT - Cesenatico,2014,3,0.73000002,218500.2,3.673341755
Italy,IT - Cesenatico,2015,3,0.76999998,207663.8,4.467466663
Italy,IT - Cesenatico,2015,11,0.625,200467.69,2.763952923
Italy,IT - Cesenatico,2019,3,0.69999999,229749,4.131900492
Italy,IT - Cesenatico,2013,4,0.56999999,192525,3.14297804
Italy,IT - Cesenatico,2015,1,1.12,34760.5,3.508490151
Italy,IT - Cesenatico,2017,2,0.72000003,276047.81,3.289277628
Italy,IT - Cesenatico,2013,12,0.67000002,37339,2.993417516
Italy,IT - Cesenatico,2016,7,0.69999999,213204,3.183350855
Italy,IT - Cesenatico,2016,1,0.73666668,349176.5,3.281206782
Italy,IT - Cesenatico,2019,6,0.66000003,215310,2.882281681
Italy,IT - Cesenatico,2015,7,0.69,188225,3.50843458
Italy,IT - Cesenatico,2018,10,0.68000001,190464,3.536535014
Italy,IT - Cesenatico,2016,2,0.69,384213,4.263511704
Italy,IT - Cesenatico,2013,3,0.63999999,169884,4.41405615
Italy,IT - Cesenatico,2014,7,0.69999999,133222,2.636906615
Italy,IT - Cesenatico,2017,5,0.68000001,201658.05,3.155377488
Italy,IT - Cesenatico,2016,6,0.69999999,84494,3.313653275
Italy,IT - Cesenatico,2016,9,0.69999999,220261.5,3.081264487
Italy,IT - Cesenatico,2018,11,0.64999998,190817,3.123644138
Italy,IT - Cesenatico,2015,4,0.68000001,205341.2,3.85067488
Italy,IT - Cesenatico,2016,11,0.69999999,249180,3.124216971
Italy,IT - Cesenatico,2018,1,0.88999999,198507,3.181591906
Italy,IT - Cesenatico,2017,4,0.66000003,149962,3.681670822
Italy,IT - Cesenatico,2013,2,1.14,44880.25,3.188007357
Italy,IT - Cesenatico,2014,1,0.79000002,151794,3.009204969
Italy,IT - Cesenatico,2017,12,0.72000003,35145,3.840731785
Italy,IT - Cesenatico,2014,5,0.69999999,111072,3.206579653
Italy,IT - Cesenatico,2018,9,0.64999998,160924.5,2.919279117
Italy,IT - Cesenatico,2015,6,0.70999998,296801.41,3.386977167
Italy,IT - Cesenatico,2015,12,0.61000001,134405.25,1.833462428
Italy,IT - Cesenatico,2019,1,0.86000001,275675,3.458179657
Italy,IT - Cesenatico,2018,3,0.76999998,287320,4.008147146
Italy,IT - Cesenatico,2013,9,0.73000002,112476,2.747497908
Italy,IT - Cesenatico,2017,10,0.70999998,162056,2.748968669
Italy,IT - Cesenatico,2019,5,0.56999999,309547.5,3.791578833
Italy,IT - Cesenatico,2018,2,0.79000002,217970,4.537605817
Italy,IT - Cesenatico,2019,2,0.81999999,320544.59,3.366392555
Italy,IT - Cesenatico,2017,6,0.69999999,190610.5,3.478235318
Italy,IT - Cesenatico,2018,12,0.60000002,84087,2.95203627
Italy,IT - Cesenatico,2018,4,0.63,379055.25,3.083196485
Italy,IT - Cesenatico,2016,12,0.73000002,133024,2.469195974
Italy,IT - Cesenatico,2014,6,0.69999999,189701.5,2.666257396
Italy,IT - Cesenatico,2013,7,0.66000003,35820,2.535858191
Italy,IT - Cesenatico,2018,7,0.68000001,241713.2,2.92048164
Italy,IT - Cesenatico,2018,6,0.68000001,257077.25,3.31049077
Italy,IT - Cesenatico,2013,6,0.69,41568,2.603271483
Italy,IT - Cesenatico,2017,1,0.74000001,196646,3.623344371
Italy,IT - Cesenatico,2013,1,0.94,71528,3.462275495
Italy,IT - Cesenatico,2015,9,0.69999999,79512,4.613884088
Italy,IT - Cesenatico,2016,5,0.68000001,121987,3.693553395
Italy,IT - Cesenatico,2016,4,0.69999999,217301.7,3.72377201
Italy,IT - Cesenatico,2017,11,0.74000001,118391,3.370186257
Italy,IT - Cesenatico,2015,10,0.70999998,153639.5,3.603321262
Italy,IT - Cesenatico,2017,3,0.63499999,287482,3.217494475
Italy,IT - Cesenatico,2013,5,0.68000001,83119,3.675028521
Italy,IT - Cesenatico,2013,11,0.68000001,77528.5,4.172881157
Italy,IT - Cesenatico,2017,7,0.69,208527,3.476936223
Italy,IT - Cesenatico,2015,5,0.67000002,277165.5,3.87313672
Italy,IT - Cesenatico,2014,9,0.70999998,94404,2.572991025
Italy,IT - Cesenatico,2017,9,0.69,188710,3.720728089
Italy,IT - Cesenatico,2014,4,0.66000003,108592,2.8080382
Italy,IT - Cesenatico,2014,2,0.83999997,81485.203,3.626340802
Italy,IT - Cesenatico,2018,5,0.64999998,311918.69,7.514096204
Italy,IT - Cesenatico,2014,12,0.69999999,26202,3.379260412
Italy,IT - Cesenatico,2016,3,0.69999999,283893.5,4.149933238
Italy,IT - Cesenatico,2016,10,0.70999998,210792,2.962265598
Italy,IT - Cesenatico,2019,4,0.60000002,342769,3.661358783
Italy,IT - Cesenatico,2013,10,0.68000001,79754,2.666898031
Italy,IT - Cesenatico,2014,10,0.70999998,87764,2.67432453
Italy,IT - Cesenatico,2014,11,0.69499999,123466,2.632305709
Italy,IT - Cesenatico,2015,2,0.88999999,127837.36,3.880709447
Italy,IT - Chioggia,2018,3,0.92000002,194383,3.908044703
Italy,IT - Chioggia,2018,4,0.57999998,259075,3.04817432
Italy,IT - Chioggia,2014,6,0.68000001,496766.25,2.608324106
Italy,IT - Chioggia,2017,4,0.68000001,229556,3.536255994
Italy,IT - Chioggia,2017,5,0.56999999,565521,2.908771611
Italy,IT - Chioggia,2014,4,0.61000001,351104,2.782853915
Italy,IT - Chioggia,2014,8,1.34,1022,2.112518198
Italy,IT - Chioggia,2018,10,0.57999998,657724,4.061633398
Italy,IT - Chioggia,2014,3,0.81,190648,3.249353581
Italy,IT - Chioggia,2015,2,2.1199999,64904,4.197914119
Italy,IT - Chioggia,2016,10,0.62,323000,3.363213655
Italy,IT - Chioggia,2019,3,0.86000001,102858,3.442525374
Italy,IT - Chioggia,2018,12,0.64999998,65200,2.866795653
Italy,IT - Chioggia,2017,6,0.55000001,783236,3.009961367
Italy,IT - Chioggia,2014,2,1.65,42649,3.308126652
Italy,IT - Chioggia,2018,11,0.63999999,363395,3.741473256
Italy,IT - Chioggia,2015,7,0.62,647497,3.073441763
Italy,IT - Chioggia,2016,2,0.68000001,341272,3.892797685
Italy,IT - Chioggia,2015,11,0.63,484014.5,2.604333898
Italy,IT - Chioggia,2015,4,0.72000003,334790,3.404045866
Italy,IT - Chioggia,2018,9,0.56999999,627724,2.970491414
Italy,IT - Chioggia,2015,1,2.0799999,113472,2.710816789
Italy,IT - Chioggia,2014,10,0.55000001,742916,2.634294672
Italy,IT - Chioggia,2019,1,1.51,78909.5,3.453891902
Italy,IT - Chioggia,2016,11,0.67000002,360275,3.221517207
Italy,IT - Chioggia,2018,6,0.55000001,644266,2.956711531
Italy,IT - Chioggia,2017,8,1.54,3923,3.27281582
Italy,IT - Chioggia,2017,1,0.97000003,168064,3.731763297
Italy,IT - Chioggia,2019,4,0.60000002,282884,3.611623954
Italy,IT - Chioggia,2016,9,0.58999997,545328,2.77410129
Italy,IT - Chioggia,2016,6,0.63999999,502981,2.90337915
Italy,IT - Chioggia,2017,9,0.60000002,422351,3.650330116
Italy,IT - Chioggia,2018,2,1.1900001,91911,5.418392449
Italy,IT - Chioggia,2015,10,0.62,657649,3.690491279
Italy,IT - Chioggia,2015,6,0.64999998,704551,3.191954944
Italy,IT - Chioggia,2014,7,0.62,598199,2.267195474
Italy,IT - Chioggia,2018,7,0.63,498917,2.669861366
Italy,IT - Chioggia,2017,2,0.68000001,271551,2.893849613
Italy,IT - Chioggia,2016,12,0.69,289306,2.458953541
Italy,IT - Chioggia,2015,9,0.63,660501,3.892546492
Italy,IT - Chioggia,2017,12,0.87,93399,3.304958718
Italy,IT - Chioggia,2019,5,0.73000002,461621,3.647581776
Italy,IT - Chioggia,2014,9,0.56999999,584202,2.366198167
Italy,IT - Chioggia,2016,4,0.60000002,289326,3.654383824
Italy,IT - Chioggia,2015,5,0.69,525075,3.742800521
Italy,IT - Chioggia,2016,3,0.95999998,75164,4.058876081
Italy,IT - Chioggia,2019,2,0.82999998,142583,2.793282171
Italy,IT - Chioggia,2014,5,0.62,457425,2.694419327
Italy,IT - Chioggia,2014,1,1.41,77702,2.943909722
Italy,IT - Chioggia,2014,12,1.38,132806,3.175179223
Italy,IT - Chioggia,2018,5,0.61000001,561062,7.504783489
Italy,IT - Chioggia,2016,5,0.64999998,455704,3.317323274
Italy,IT - Chioggia,2017,10,0.56999999,606063.25,2.413827118
Italy,IT - Chioggia,2014,11,0.61000001,430718,2.91474124
Italy,IT - Chioggia,2016,1,0.88,243224,2.88115969
Italy,IT - Chioggia,2019,6,0.67000002,489276,2.820387819
Italy,IT - Chioggia,2017,11,0.69999999,350960,3.652951173
Italy,IT - Chioggia,2018,1,1.83,92269,3.103323965
Italy,IT - Chioggia,2015,12,0.85000002,363293,1.884423216
Italy,IT - Chioggia,2017,3,0.62,264266,2.514075154
Italy,IT - Chioggia,2016,8,1.52,2667,2.940733979
Italy,IT - Chioggia,2016,7,0.54000002,447524,2.75342565
Italy,IT - Chioggia,2015,3,1.25,108374,4.079724322
Italy,IT - Chioggia,2017,7,0.56999999,678841,2.900571889
Italy,IT - Fiumicino,2016,11,0.69999999,337.34,6.392098006
Italy,IT - Fiumicino,2018,1,0.69999999,247.39999,6.374056955
Italy,IT - Fiumicino,2013,4,1.01,468,4.439821255
Italy,IT - Fiumicino,2018,3,1.35,1179.2,6.625901319
Italy,IT - Fiumicino,2015,7,1.53,569.90002,3.337734917
Italy,IT - Fiumicino,2014,9,1.6900001,487.79999,4.435532878
Italy,IT - Fiumicino,2014,4,0.56,633,4.961859201
Italy,IT - Fiumicino,2015,1,0.89999998,514.09998,5.90201722
Italy,IT - Fiumicino,2017,6,1.67,96.900002,3.310873031
Italy,IT - Fiumicino,2015,9,1.1,409.20001,4.736365851
Italy,IT - Fiumicino,2013,6,0.57999998,549,4.392068044
Italy,IT - Fiumicino,2016,8,1.86,694,3.617963088
Italy,IT - Fiumicino,2016,4,1.0599999,468.89999,5.52362252
Italy,IT - Fiumicino,2014,7,0.61000001,606.70001,4.920685752
Italy,IT - Fiumicino,2015,2,0.77999997,1542.1,6.386921988
Italy,IT - Fiumicino,2018,11,0.89999998,107.75,5.97653686
Italy,IT - Fiumicino,2015,10,1.21,162.87,5.349470307
Italy,IT - Fiumicino,2013,2,1.16,545,5.892031355
Italy,IT - Fiumicino,2018,10,1.62,202.3,5.714729001
Italy,IT - Fiumicino,2017,7,1.39,268.29999,4.117916527
Italy,IT - Fiumicino,2017,2,0.57999998,1152.4301,5.576373319
Italy,IT - Fiumicino,2016,7,1.73,271.70001,4.065179479
Italy,IT - Fiumicino,2018,6,1.3200001,253.10001,4.304824308
Italy,IT - Fiumicino,2018,12,1.3099999,116.3,5.777911889
Italy,IT - Fiumicino,2016,9,1.9,170.39999,3.980042595
Italy,IT - Fiumicino,2017,3,1.49,419,5.724068381
Italy,IT - Fiumicino,2015,3,0.68000001,1578.28,6.432982362
Italy,IT - Fiumicino,2016,12,1.55,79.199997,4.996438721
Italy,IT - Fiumicino,2014,2,0.54000002,1438.5,6.014344336
Italy,IT - Fiumicino,2014,8,1.01,1262.9,4.208327017
Italy,IT - Fiumicino,2017,11,1.4,631.90002,5.479685147
Italy,IT - Fiumicino,2018,4,1.55,158.89999,4.49928103
Italy,IT - Fiumicino,2014,6,0.81999999,253.53999,4.058308525
Italy,IT - Fiumicino,2019,2,0.63,2136.3999,5.114988837
Italy,IT - Fiumicino,2015,12,0.68000001,112.5,3.142157153
Italy,IT - Fiumicino,2016,10,0.40000001,96,5.095402693
Italy,IT - Fiumicino,2019,1,0.69999999,879.5,6.540821405
Italy,IT - Fiumicino,2016,6,1.77,207.3,4.270786368
Italy,IT - Fiumicino,2013,3,0.99000001,857,6.597748322
Italy,IT - Fiumicino,2019,6,1.03,162.60001,3.85004965
Italy,IT - Fiumicino,2017,9,1.2,221,4.602253222
Italy,IT - Fiumicino,2016,2,0.98000002,709.84998,7.387336392
Italy,IT - Fiumicino,2014,11,0.70999998,667.26001,5.988052724
Italy,IT - Fiumicino,2018,5,1.41,109.5,8.900965751
Italy,IT - Fiumicino,2014,10,0.58999997,499.29999,4.572946111
Italy,IT - Fiumicino,2014,3,0.50999999,1565,4.417647271
Italy,IT - Fiumicino,2013,5,0.64999998,1291,5.863516646
Italy,IT - Fiumicino,2015,6,1.15,308.29999,3.54577979
Italy,IT - Fiumicino,2018,8,1.1799999,634.70001,3.565634995
Italy,IT - Fiumicino,2019,5,1.04,1353.5,5.343123311
Italy,IT - Fiumicino,2017,12,0.75,644,6.876001937
Italy,IT - Fiumicino,2015,8,2.1900001,248.89999,3.65136684
Italy,IT - Fiumicino,2018,2,0.70999998,706.90002,6.262749494
Italy,IT - Fiumicino,2017,8,1.1900001,381.20001,4.070522023
Italy,IT - Fiumicino,2016,3,1.1799999,669.59998,5.697599471
Italy,IT - Fiumicino,2014,5,0.91000003,68.199997,4.494969193
Italy,IT - Fiumicino,2015,4,1.41,581.46997,4.827882138
Italy,IT - Fiumicino,2014,12,1.29,938.59998,5.542654879
Italy,IT - Fiumicino,2013,9,0.55000001,433.5,4.229087626
Italy,IT - Fiumicino,2013,8,0.94999999,1410.5,3.889233765
Italy,IT - Fiumicino,2019,4,0.89999998,1799.1,4.962275349
Italy,IT - Fiumicino,2013,7,1.3099999,2540,3.613527063
Italy,IT - Fiumicino,2017,5,1.4400001,114.9,4.166639924
Italy,IT - Fiumicino,2016,1,0.91000003,660.09003,5.847859409
Italy,IT - Fiumicino,2017,4,1.6799999,399.79999,4.685131721
Italy,IT - Fiumicino,2019,3,0.80000001,1608.6,4.857373401
Italy,IT - Fiumicino,2018,9,1.6799999,39.200001,3.452996333
Italy,IT - Fiumicino,2015,5,1.38,320.20001,4.625502841
Italy,IT - Fiumicino,2016,5,1.67,644.09998,5.218515928
Italy,IT - Fiumicino,2015,11,1.2,430.29999,4.495093964
Italy,IT - Fiumicino,2017,10,0.82999998,624.5,4.036850215
Italy,IT - Fiumicino,2017,1,0.61000001,2403.7,6.817852023
Italy,IT - Fiumicino,2018,7,1.4,549.79999,4.208698401
Italy,IT - Formia,2014,6,0.82999998,377,3.126559348
Italy,IT - Formia,2015,2,0.92000002,982.09998,4.252213373
Italy,IT - Formia,2016,5,1.3,150.89999,3.468830692
Italy,IT - Formia,2014,8,1.09,633,2.936662762
Italy,IT - Formia,2015,11,0.52999997,1463.8,3.128695939
Italy,IT - Formia,2018,5,0.92000002,81.599998,7.974843474
Italy,IT - Formia,2014,7,1.15,748.5,3.362905584
Italy,IT - Formia,2017,8,1.29,559.59998,3.367138811
Italy,IT - Formia,2019,2,0.70999998,710.20001,3.521290686
Italy,IT - Formia,2014,11,0.91000003,939.5,3.896760931
Italy,IT - Formia,2014,1,0.73000002,535,4.014433427
Italy,IT - Formia,2018,10,0.63999999,400.70001,4.289812418
Italy,IT - Formia,2013,5,1.08,1301,3.816859749
Italy,IT - Formia,2015,7,0.81,708.40002,2.919575174
Italy,IT - Formia,2016,3,0.54000002,1755.9,3.729999025
Italy,IT - Formia,2018,2,0.75999999,645,4.024639306
Italy,IT - Formia,2019,3,0.87,382.70001,3.328506019
Italy,IT - Formia,2017,4,0.74000001,205.60001,3.200722977
Italy,IT - Formia,2016,11,0.88,304.20001,4.076955274
Italy,IT - Formia,2013,6,0.93000001,926,3.058236315
Italy,IT - Formia,2014,2,0.83999997,897.5,3.98074261
Italy,IT - Formia,2018,1,0.95999998,350.29999,3.992676543
Italy,IT - Formia,2019,6,0.92000002,27.200001,2.718755736
Italy,IT - Formia,2015,12,0.58999997,1518.4,2.007905924
Italy,IT - Formia,2017,12,0.81,384.39999,4.367943231
Italy,IT - Formia,2017,11,0.79000002,673.20001,3.481625434
Italy,IT - Formia,2013,1,1.09,949,3.983848114
Italy,IT - Formia,2015,9,0.86000001,803.59998,3.408055522
Italy,IT - Formia,2013,9,0.86000001,405.5,3.235992682
Italy,IT - Formia,2017,6,1.05,245.39999,3.067826295
Italy,IT - Formia,2016,12,0.56999999,755.70001,3.468927835
Italy,IT - Formia,2013,10,0.5,46,2.748428208
Italy,IT - Formia,2019,4,0.63,156.3,3.612965182
Italy,IT - Formia,2013,12,0.61000001,1022,3.030615799
Italy,IT - Formia,2016,2,0.66000003,1107,4.695642778
Italy,IT - Formia,2013,11,0.73000002,831.5,4.861843262
Italy,IT - Formia,2016,6,0.94999999,604.5,3.172505457
Italy,IT - Formia,2018,11,0.73000002,548.90002,3.966977072
Italy,IT - Formia,2018,6,0.86000001,77.5,3.363333269
Italy,IT - Formia,2018,7,1.21,80.699997,3.230313709
Italy,IT - Formia,2013,3,0.89999998,2035.5,4.928545021
Italy,IT - Formia,2019,1,0.82999998,294.29999,3.654096581
Italy,IT - Formia,2014,4,0.63999999,1618.5,3.279254547
Italy,IT - Formia,2015,6,0.73000002,816.59998,2.972754319
